student_id,age,gender,course,year,study_hours_per_day,attendance_percent,previous_semester_marks,assignment_score,internal_marks,sleep_hours_per_day,screen_time_hours_per_day,social_media_hours_per_day,practice_tests_completed,extracurricular_level,internet_access,parent_education,scholarship,part_time_job,final_exam_marks
STU105934,21,Male,Civil Engineering,3rd,6.4,78.9,56.9,,81.6,7.8,6.1,0.8,5,Medium,Good,Graduate,No,No,81.3
STU105935,23,Female,Mechanical Engineering,3rd,0.7,72.8,40.2,44.2,75.9,8.7,2.9,0,8,Medium,Average,Diploma,No,Yes,53.6
STU105936,23,Male,Data Science,1st,3.4,56.6,93.7,65.3,66.3,6.2,4.2,1.9,8,Low,Good,Graduate,No,No,78.7
STU105937,20,Female,Information Technology,2nd,4.7,70.2,45.9,65.8,76.1,6.2,4.7,0.4,6,Low,Average,Diploma,No,No,70.1
STU105938,23,Female,Electronics,2nd,7.4,85.4,70.3,84.6,65.2,7.6,8.4,1.4,6,Low,Good,School,No,Yes,84.3
STU105939,23,Female,Civil Engineering,1st,3.7,85.8,90.6,57.5,72.6,4.9,4.9,1.1,7,Medium,Good,Postgraduate,Yes,No,87.7
STU105940,22,Female,Civil Engineering,2nd,5.7,94,80.6,78.2,73,6.7,7.4,0.3,4,Low,Poor,Graduate,Yes,No,87.2
STU105941,20,Male,Mechanical Engineering,3rd,4.6,93.1,72.9,55.8,86.3,7.1,5.6,3,6,Low,Poor,Diploma,No,No,78.7
STU105942,18,Female,Mechanical Engineering,4th,6.7,67.2,84.7,77.2,76.9,6.2,5.4,2.6,4,Low,Average,Graduate,No,No,100
STU105943,21,Female,Data Science,2nd,5.6,69.1,59.3,65.1,84.7,4.7,3.2,2.9,5,High,Poor,Postgraduate,Yes,No,85.9
STU105944,20,Female,Information Technology,1st,6.5,69.6,74.7,77.4,75.5,8.3,6.8,2.6,5,Low,Average,Diploma,No,No,86.1
STU105945,20,Female,Electronics,4th,3.7,76.2,66.5,66.5,69.2,6.1,4.1,3.4,5,Medium,Good,Postgraduate,No,No,72.8
STU105946,17,Male,Information Technology,4th,2.8,70.5,66.3,38.9,77.2,6.2,7.5,2.2,8,Medium,Good,Diploma,No,No,77.4
STU105947,20,Male,Civil Engineering,2nd,5.5,75.9,70.5,79.6,74.8,8.3,5.3,4.9,2,Low,Good,Diploma,No,No,77.8
STU105948,17,Female,Information Technology,1st,3.8,67.5,83.3,89.6,64.9,3.6,5,0.5,5,Low,Average,School,Yes,No,77.4
STU105949,21,Female,Data Science,3rd,4.9,87.4,88.4,59.5,50.3,8.5,3.7,0.3,7,Medium,Average,Postgraduate,No,No,80.7
STU105950,23,Male,Information Technology,4th,5.4,66.6,64.5,84.1,62.7,9.2,4.3,0,6,Medium,Good,Diploma,No,No,81.6
STU105951,22,Male,Electronics,1st,7.3,,53.8,62.8,62.6,5.8,4.3,0,4,Low,Poor,Diploma,No,No,76.4
STU105952,22,Male,Civil Engineering,3rd,6.4,84.2,57.3,51.8,77.8,6.3,5.3,1.8,1,Medium,Average,Graduate,No,Yes,78.5
STU105953,21,Female,Computer Engineering,3rd,3.4,86.7,93.3,62.8,69.1,7.3,8.4,2.1,5,Medium,Average,Postgraduate,No,No,80.3
STU105954,21,Female,Civil Engineering,2nd,2.5,75.3,87.3,69.2,58.6,7.1,2.3,3.9,4,High,Good,Postgraduate,Yes,No,70.7
STU105955,19,Female,Computer Engineering,3rd,8.2,88.4,53.8,52.2,67.7,7.9,5.5,2.1,6,Medium,Average,Graduate,No,No,77.8
STU105956,23,Male,Electronics,2nd,1.6,87.6,89.6,92.2,65.5,7.3,8.8,4.8,3,Low,Average,Postgraduate,No,No,73.4
STU105957,21,Male,Civil Engineering,3rd,3.9,100,58.7,49,57.1,7.7,2.8,2.9,5,Medium,Poor,Graduate,No,No,66.7
STU105958,20,Male,Civil Engineering,3rd,6.1,86.8,76.6,63.9,90.5,10,4.4,3.3,8,Low,Poor,Postgraduate,No,Yes,100
STU105959,22,Male,Civil Engineering,1st,8.1,98.5,58.7,58.2,67.4,5,6.9,3.8,6,Low,Good,Postgraduate,No,No,72.8
STU105960,18,Female,Civil Engineering,3rd,4.4,78.7,96.1,92.3,58.9,8.3,2.8,1.9,4,Medium,Good,Graduate,No,No,91.1
STU105961,22,Male,Data Science,3rd,4.9,94.8,60.6,49.4,46.7,8.4,8.2,5,6,Medium,Good,Graduate,No,No,81.2
STU105962,17,Female,Mechanical Engineering,4th,3,95,54.4,84.4,71.2,5.6,7.7,3.1,2,Low,Good,School,No,No,88.4
STU105963,22,Female,Civil Engineering,2nd,5.1,76.3,62.1,75,77.3,5.9,5.7,5,8,Low,Poor,Postgraduate,No,No,71.3
STU105964,19,Female,Data Science,1st,2.5,69.7,98,53.3,60.9,7.4,1,4.1,10,Medium,Average,Postgraduate,No,No,73.9
STU105965,23,Male,Electronics,4th,3.3,71.8,71.4,66.7,72,5.4,4.2,3.3,2,Low,Good,Graduate,Yes,No,70.4
STU105966,21,Male,Civil Engineering,3rd,6.3,83,54.6,69.3,54.7,6.1,7.2,2,4,Medium,Good,Diploma,No,No,79.4
STU105967,23,Male,Information Technology,4th,3.9,64.2,57.8,80.8,66.8,7.1,4.5,2.4,2,High,Average,Diploma,No,No,65.3
STU105968,21,Female,Civil Engineering,1st,6.6,72.6,45.3,62.3,85.2,6,5.2,3,10,Medium,Good,School,No,No,95.3
STU105969,22,Female,Civil Engineering,2nd,4.5,92.4,75,81.5,66.7,6.5,9.3,0.8,7,Low,Average,Postgraduate,No,No,78.1
STU105970,18,Male,Computer Engineering,1st,2.1,86,51.7,72.7,61,5.8,5.8,0,6,Medium,Good,Graduate,No,No,74.6
STU105971,18,Male,Information Technology,4th,7.1,49.8,82.4,,88.8,5.8,5.7,1.9,9,Low,Average,Diploma,No,No,88
STU105972,19,Female,Civil Engineering,4th,2.2,62,78.3,58.8,72.8,7.3,4.4,2,3,Medium,Good,Graduate,No,Yes,69.6
STU105973,17,Female,Civil Engineering,3rd,3.6,100,66.7,68.4,63,6.7,8.3,3.3,3,High,Good,Postgraduate,Yes,Yes,82.3
STU105974,22,Other,Civil Engineering,1st,4.4,92.2,84.1,73.7,57.9,6.9,7.3,4.5,5,High,Average,Graduate,No,No,88.9
STU105975,21,Male,Data Science,1st,6.8,71,80,73.2,53.9,7.6,4.2,2.5,2,Medium,Good,Graduate,No,No,79.1
STU105976,22,Male,Electronics,3rd,3.7,60.1,70,71.4,76,7,3.8,0.7,6,High,Average,School,Yes,No,83
STU105977,19,Male,Computer Engineering,3rd,2.9,63,58,100,80.7,6.4,3.6,2.5,7,Low,Average,Postgraduate,Yes,No,83.9
STU105978,20,Male,Civil Engineering,3rd,5.1,84.1,73.4,80.6,70,5.8,4.3,2.7,7,Low,Good,Postgraduate,Yes,No,81.5
STU105979,20,Female,Electronics,2nd,4.4,100,73.3,82.9,67.2,7.3,3.6,2.2,4,Low,Good,School,No,No,89.2
STU105980,19,Male,Computer Engineering,2nd,3.9,100,74.4,75.7,78.2,9,5.4,1.1,4,Low,Average,Graduate,Yes,No,80.8
STU105981,21,Male,Computer Engineering,1st,5.2,59.1,69,80,50.1,7.8,6.9,5.5,2,Medium,Average,Graduate,No,No,75
STU105982,23,Female,Computer Engineering,3rd,,74.5,72.3,75,71.1,5.1,3.6,3.7,2,Medium,Good,Graduate,No,No,73.9
STU105983,19,Male,Civil Engineering,2nd,1.4,67.7,71.9,99.3,70.2,4.6,3.8,3.4,5,Medium,Poor,School,Yes,No,76.3
STU105984,21,Female,Data Science,4th,9.1,79.6,85.7,71.1,75.8,6,4,0,6,Low,Good,Graduate,No,No,93.3
STU105985,18,Male,Civil Engineering,3rd,5,62,51.4,84.5,76.7,5.1,5.9,0.7,9,Medium,Average,,No,No,79.6
STU105986,19,Female,Civil Engineering,2nd,5.1,71.5,55,100,64.3,5.4,3.2,0.2,5,Low,Average,Graduate,No,Yes,82.4
STU105987,21,Male,Electronics,2nd,3.2,67.6,69,81.8,96,4.2,2.2,2.1,6,Low,Average,Graduate,No,Yes,79.2
STU105988,19,Female,Mechanical Engineering,4th,6.6,84.3,58.1,67.7,54.8,7.1,4.7,4.3,9,High,Average,Postgraduate,No,No,78.9
STU105989,19,Male,Mechanical Engineering,1st,3.7,71.8,70.7,61,63.3,5.5,5.4,2.2,8,Low,Good,Graduate,No,No,80.1
STU105990,23,Male,Mechanical Engineering,2nd,0.5,73.5,53.5,64.6,82,,4.9,2,4,Low,Average,Postgraduate,No,No,67.3
STU105991,23,Female,Electronics,4th,3.7,84.1,55.6,77.9,61.1,6.1,5,0,4,High,Good,School,No,No,76.7
STU105992,21,Male,Information Technology,3rd,4.2,97.7,94.8,98.8,71.6,6.1,6.9,3,6,Medium,Good,Diploma,Yes,No,90.2
STU105993,21,Male,Electronics,3rd,4.5,100,65,81.1,62.5,6.5,7.6,1.8,1,Medium,Good,Graduate,No,No,79.9
STU105994,17,Female,Computer Engineering,1st,4.4,83.5,52.8,66.2,64.5,5.3,5.1,4.2,4,High,Good,School,No,No,81.1
STU105995,19,Female,Civil Engineering,4th,3.5,76.9,66.5,67.4,51.9,7.9,5.4,1.3,6,Low,Good,Graduate,Yes,No,73.6
STU105996,20,Male,Information Technology,1st,3.3,93.8,81.5,69.8,80.7,,8.9,2.2,5,Medium,Poor,Diploma,No,Yes,79.1
STU105997,19,Male,Computer Engineering,1st,4.2,92,83.7,51.9,81,7.3,4.7,1.6,4,Low,Average,School,No,Yes,75.5
STU105998,19,Male,Civil Engineering,1st,1.5,88.6,49,65.1,80.9,,4.4,2,1,Medium,Good,Diploma,No,No,73
STU105999,21,Male,Civil Engineering,1st,0.9,59,58,64.5,64,8,2.5,3.6,1,High,Good,Graduate,No,No,65.4
STU106000,19,Female,Computer Engineering,4th,5,92.5,70.9,100,74.7,7.3,6.6,0.7,5,High,Good,Postgraduate,No,No,92.9
STU106001,22,Female,Electronics,3rd,5,82.3,67.6,85.9,97.9,7,2.3,2.2,7,Medium,Good,School,Yes,No,96.2
STU106002,19,Male,Mechanical Engineering,3rd,6.6,67.3,47.2,55.9,74.1,7.9,3.9,2.4,5,Medium,Good,Diploma,Yes,No,67.6
STU106003,22,Other,Information Technology,4th,4.3,69.9,49.3,48.5,53.8,5,3.2,3.4,3,High,Poor,Postgraduate,Yes,No,60.8
STU106004,23,Female,Civil Engineering,1st,2.4,85,54.1,52.4,58,7,2.6,1.9,5,Medium,Good,Graduate,Yes,No,76.2
STU106005,20,Female,Data Science,1st,0.9,47.9,45,93.2,57.4,6.1,8.2,4.1,3,High,Good,Diploma,No,No,50.8
STU106006,21,Male,Civil Engineering,3rd,3,76.5,62,51.8,88.5,6,5.5,0,4,Medium,Average,Graduate,No,No,80.7
STU106007,19,Male,Mechanical Engineering,3rd,5.6,70.1,83.5,96.1,75.5,7.7,2,3.2,6,Low,Good,Postgraduate,Yes,No,90.3
STU106008,22,Female,Civil Engineering,2nd,7.7,68.9,59.3,75.6,48,8.3,5.8,2.5,5,High,Poor,Postgraduate,Yes,No,85.3
STU106009,22,Male,Data Science,1st,4.9,72.5,82.1,68.3,88.2,8.2,7.2,4,5,Medium,Good,Diploma,No,Yes,84.7
STU106010,23,Male,Electronics,2nd,2.4,60.2,68.4,54.8,77.9,6.8,6.1,0.9,1,Low,Average,School,No,No,72
STU106011,22,Male,Civil Engineering,2nd,3,90.6,65.6,91,72.4,6.4,7.5,5,2,Low,Average,,Yes,No,81.9
STU106012,18,Male,Information Technology,2nd,3.1,52.5,46.3,80.2,91.2,8.2,6.3,4.5,2,Medium,Average,Graduate,No,No,74.9
STU106013,17,Female,Electronics,1st,4,80,83.2,85.5,66.8,5.7,6.8,1.8,5,Low,Good,Graduate,No,No,86.4
STU106014,20,Female,Data Science,2nd,7,67.8,69.5,67.9,89.1,8.7,5,3.1,4,Medium,Average,Graduate,No,No,79.3
STU106015,23,Male,Computer Engineering,2nd,7.2,100,47.2,82,39.1,6.4,8.2,0.9,8,High,Good,Graduate,No,No,75.7
STU106016,23,Male,Civil Engineering,2nd,4.5,78.3,73,94.2,59.7,6.7,6.8,3.4,4,Low,Good,Graduate,No,No,84.2
STU106017,19,Female,Electronics,4th,5.2,52.5,60.4,80.9,81.1,6.2,5.8,1.2,4,Low,Average,Graduate,No,No,81.3
STU106018,18,Male,Civil Engineering,4th,3.2,84.6,68.8,56.2,93.5,6.8,3.5,3,8,Low,Average,Graduate,No,No,84
STU106019,19,Female,Information Technology,3rd,1.4,64.9,71.1,79.8,53,5.8,7.3,1,1,Medium,Good,Diploma,No,No,68.4
STU106020,19,Female,Civil Engineering,4th,8.4,89.8,83.8,83.3,64.1,6.4,7.6,4.3,5,Low,Good,School,No,No,100
STU106021,21,Male,Electronics,4th,0.5,85.4,53.3,97.2,72.3,7,9.5,3.4,5,Low,Poor,Postgraduate,No,No,69.6
STU106022,21,Female,Mechanical Engineering,2nd,1.1,95.7,75.4,80.8,56.8,6.7,5.1,5.5,7,Low,,Graduate,No,No,80.5
STU106023,21,Female,Electronics,2nd,8.4,80.2,85.3,88.5,66.3,4.1,6,2.8,3,Medium,Average,Graduate,Yes,No,90.1
STU106024,18,Male,Data Science,4th,4.8,87.8,98,81.2,92.2,9.5,6,0.2,6,Medium,Poor,Diploma,No,No,96.3
STU106025,19,Male,Electronics,3rd,2.5,78.5,81.6,51.7,55.6,8.5,1.3,2.9,6,Low,Good,Graduate,Yes,No,83.3
STU106026,17,Female,Information Technology,1st,6.2,70.9,72.7,84.4,66.6,5.5,6.9,6.3,5,Low,Average,School,Yes,No,83.9
STU106027,20,Male,Electronics,3rd,6.3,90.8,71.6,73.8,73.8,6.1,6.2,2.1,5,Low,Average,Graduate,No,Yes,77.1
STU106028,21,Female,Electronics,1st,2.1,63.2,88.2,100,76.5,6.6,4.3,3.2,4,Medium,Poor,Diploma,No,No,79.2
STU106029,21,Female,Information Technology,2nd,3.7,77.6,64.3,50.4,57.9,7.5,3.6,3.4,6,Low,Good,Diploma,No,Yes,70.8
STU106030,23,Male,Electronics,1st,6.6,71.2,78.3,55,67.5,7.3,2.9,0.6,3,Low,Average,School,No,No,82.9
STU106031,19,Male,Information Technology,1st,3.2,88.1,96.5,82.9,65.9,5.6,6.5,2.9,5,Medium,Average,Postgraduate,No,No,80.6
STU106032,19,Female,Data Science,1st,5.4,66.6,66.6,94.7,74.3,9.4,3.8,3.6,6,Medium,Good,Postgraduate,No,No,84.3
STU106033,18,Male,Information Technology,4th,7.6,73.1,41.8,70.2,53.5,6.4,6.2,3.6,6,Low,Average,Graduate,No,No,62.5
STU106034,18,Female,Data Science,2nd,0.5,78.5,56.8,70.3,87.8,8.8,5.1,1.9,7,Low,Average,Graduate,No,Yes,79.5
STU106035,21,Female,Data Science,1st,4.1,95.9,71.8,75.1,73.6,6.1,5.8,1.1,5,Medium,Good,Diploma,No,No,79.6
STU106036,19,Female,Information Technology,1st,5.3,71.6,57.1,64.7,84.9,8,7.8,1.4,3,Low,Poor,Graduate,No,No,74.7
STU106037,17,Male,Electronics,3rd,1.2,73.2,63.5,86.8,62,7.2,6.3,2.1,3,Medium,Good,School,No,No,77.9
STU106038,20,Female,Civil Engineering,4th,3.7,61.8,64.2,64.8,52.9,5.9,6.1,2.7,5,Medium,Good,Graduate,No,No,70.4
STU106039,19,Female,Mechanical Engineering,1st,6.9,66.2,75.3,82.5,56.6,7.4,4.1,0.5,6,Medium,Good,Graduate,No,No,77.4
STU106040,23,Female,Civil Engineering,1st,3.4,83,55.7,52.2,79.8,7,6.2,4.1,3,Medium,Good,School,No,No,79
STU106041,19,Male,Information Technology,2nd,1.8,78.4,60.4,97.8,63.8,7.8,5.2,3.8,6,Low,Good,Diploma,Yes,No,68.8
STU106042,22,Female,Electronics,3rd,7.1,78.6,86.3,40.2,47.3,5.9,2.6,6.2,5,High,Average,Graduate,No,No,78.3
STU106043,18,Female,Data Science,2nd,5.7,98.9,61.7,56.1,72.5,6.7,4.9,2.9,3,Medium,Average,Diploma,Yes,No,81.6
STU106044,23,Male,Computer Engineering,2nd,4.7,57.9,77.4,100,65.5,7.7,7.6,2.2,4,Medium,Poor,Graduate,Yes,No,86.7
STU106045,20,Other,Mechanical Engineering,2nd,4.6,100,68.2,73.5,65.9,4.8,3.4,0.2,6,Low,Good,Graduate,No,No,75.9
STU106046,21,Male,Civil Engineering,2nd,6.9,92.1,67.7,62.1,46.1,5.5,5.9,0.2,3,Medium,Good,Postgraduate,No,Yes,80.9
STU106047,23,Male,Electronics,4th,5.4,74.1,77.6,52.8,48.9,6.8,5,0.9,15,Medium,Good,School,No,No,85.6
STU106048,19,Female,Mechanical Engineering,1st,6.1,82.7,43.8,65.5,62.3,7,5.2,0.6,5,Low,Good,Postgraduate,Yes,No,75.1
STU106049,21,Male,Computer Engineering,1st,3.4,69.8,73.8,76.3,57,6.7,4.8,1.8,3,Medium,Good,Graduate,No,No,69.8
STU106050,19,Female,Computer Engineering,4th,1,81.8,75.2,79.3,62,7.7,5.8,1.4,5,Medium,Average,School,No,No,71.1
STU106051,21,Female,Computer Engineering,4th,6,100,79,76.8,81.7,6.7,3.2,4.2,7,Medium,Good,Diploma,No,No,98.6
STU106052,20,Male,Civil Engineering,1st,7,70.2,63.1,45.2,55.1,7.9,6.3,3.3,3,High,Good,School,No,No,77.3
STU106053,18,Male,Information Technology,4th,4.4,75.2,68,74.1,57.3,7.2,4.3,3.5,3,Medium,Average,Diploma,No,Yes,80.6
STU106054,20,Female,Mechanical Engineering,3rd,6.6,68.9,36.1,77.1,62.6,5.6,5.6,0.1,5,Low,Good,Diploma,No,No,69.6
STU106055,22,Female,Information Technology,2nd,4.1,70.8,59.3,77.2,56.5,7,5.7,2.6,6,Low,Average,Diploma,No,No,77.2
STU106056,17,Female,Computer Engineering,2nd,4.6,,70.3,72.4,67,6.7,5.7,0,1,Low,Average,School,Yes,No,83.1
STU106057,18,Female,Electronics,2nd,8.3,64.9,87.1,53.6,84.4,6.1,4.7,3.4,6,Medium,Average,Diploma,No,No,87.3
STU106058,20,Male,Computer Engineering,1st,4.2,74.8,92,58.2,66,5.1,2.7,1.4,8,Low,Good,Graduate,No,No,83.7
STU106059,22,Male,Information Technology,2nd,4.1,78.7,63.5,90.2,73.6,5.5,4.1,0.5,7,Low,Good,School,No,No,98.2
STU106060,17,Female,Computer Engineering,3rd,1.1,73.2,79.4,60.4,37.5,5.9,4.5,1.8,3,Medium,Good,Postgraduate,Yes,No,57.3
STU106061,22,Female,Computer Engineering,4th,6.2,50.4,66.1,61.2,71.1,8,1.8,1.5,6,Medium,Poor,Diploma,No,No,69.6
STU106062,19,Male,Information Technology,2nd,3.4,76.1,47,67.6,90.7,6.4,4.1,3.6,4,Medium,Average,Diploma,No,Yes,79
STU106063,19,Female,Information Technology,2nd,5.1,77.4,75.9,53.8,71.4,8.1,7.4,1.7,2,Low,Good,Graduate,No,No,83.9
STU106064,21,Female,Electronics,2nd,4.2,100,91.8,81.5,71.8,5.7,3.1,2.5,2,Low,,Graduate,No,No,84.1
STU106065,18,Female,Information Technology,3rd,3.9,78.3,63,53,74,6,6.7,1.1,6,Medium,Average,Postgraduate,No,No,82.2
STU106066,19,Male,Electronics,4th,4.6,89.2,56.2,88.3,92,6.2,4.1,1.7,5,Medium,Good,Graduate,No,No,92.7
STU106067,23,Female,Data Science,2nd,4.7,72.9,68.9,51.8,89,6.5,4,1,5,Low,Poor,Graduate,No,No,80.1
STU106068,22,Female,Data Science,3rd,7.2,93.6,66.4,67.8,55.7,7.1,4.8,1.9,4,Low,Average,Graduate,No,No,86.9
STU106069,18,Female,Information Technology,2nd,7.8,66.7,98,77.2,86.8,7.5,5.8,3.3,12,Medium,Good,Graduate,No,No,100
STU106070,23,Female,Computer Engineering,3rd,6.1,84.1,81.1,83.9,89.3,8.2,4.3,3,4,Medium,Good,Graduate,Yes,No,98
STU106071,19,Female,Mechanical Engineering,1st,7.3,88.1,69.7,68.6,46.1,4.4,4.2,4.5,7,High,Average,School,No,No,72
STU106072,21,Female,Computer Engineering,2nd,6.5,86.3,30.4,61.5,70.4,9,8,0.5,5,High,Average,Graduate,No,No,79.7
STU106073,20,Female,Information Technology,2nd,5.8,,66.1,93.3,77.4,5.6,5.5,2.3,9,Medium,Poor,Diploma,Yes,No,82.2
STU106074,21,Male,Electronics,4th,7.7,71,92.1,74.7,30.8,6.9,2.4,1.7,4,Low,Average,Diploma,No,No,71.5
STU106075,23,Male,Computer Engineering,3rd,2.2,95,69,69.4,60.5,7.9,1,2.6,9,Medium,Good,Graduate,No,No,80.9
STU106076,17,Female,Data Science,4th,3.4,91.9,78.7,44.7,60,7.5,8.1,2.7,5,Low,Good,Graduate,Yes,No,72.2
STU106077,19,Male,Civil Engineering,1st,3.2,78.6,73.1,74.9,61,8,7,1.1,3,Low,Average,Graduate,No,No,86.5
STU106078,23,Male,Information Technology,2nd,4.2,100,61.7,71.9,84.6,7.9,5.6,2.9,5,Low,Good,Graduate,Yes,No,84.3
STU106079,17,Male,Computer Engineering,2nd,6.2,76.2,90,51.7,69.2,7.3,5.5,2.3,6,Low,Good,School,Yes,No,94.3
STU106080,17,Male,Civil Engineering,3rd,2.6,78.3,70.5,60.3,75.9,7.6,5.2,4.5,5,Low,Average,Graduate,No,No,68.8
STU106081,22,Male,Computer Engineering,4th,5.8,77.9,58.8,73.4,71.3,5.4,5.4,0.3,3,Medium,Good,Postgraduate,No,No,71.1
STU106082,18,Male,Electronics,4th,3.6,62.7,68.3,79,100,6,5.6,1.6,8,Medium,Average,Graduate,No,No,89.2
STU106083,22,Female,Electronics,3rd,4.1,87.1,86.6,56.7,83.9,5.7,7.3,4.5,5,Medium,Average,Graduate,No,No,86.4
STU106084,19,Female,Electronics,3rd,5.2,85.3,48.8,56.9,69.8,4.2,7.1,2.8,3,Medium,Good,School,No,No,67.7
STU106085,17,Female,Civil Engineering,4th,,76.7,71.5,73.7,66.3,5.8,5.6,1.1,7,Medium,Good,Graduate,No,No,90.2
STU106086,23,Male,Mechanical Engineering,2nd,3.4,,69,59.4,60.2,5.7,5.6,2.4,4,Low,Poor,Postgraduate,No,No,73.4
STU106087,20,Female,Civil Engineering,4th,4.6,72.8,48,69,56.4,5.8,6.9,0,3,Medium,Good,Postgraduate,No,No,89.5
STU106088,17,Female,Information Technology,4th,2.6,57.2,78,98.6,53.2,7.5,6.4,3.4,7,Medium,Average,Diploma,No,No,74.1
STU106089,23,Female,Information Technology,2nd,3.4,100,71.3,71.4,83.7,6,5,1.2,3,Low,Good,Postgraduate,No,No,88.7
STU106090,20,Male,Data Science,3rd,2.6,90.1,79.4,87.3,57.5,7.7,1,2.6,6,Medium,Average,Postgraduate,No,No,74.1
STU106091,22,Male,Data Science,2nd,5.3,85.5,82.8,53.3,79,5.1,6.6,2.7,4,Low,Average,Diploma,No,No,78.3
STU106092,22,Female,Information Technology,1st,5.7,73.9,67.3,60.5,63,6.1,7.4,2.1,6,Medium,Good,Graduate,No,No,83.8
STU106093,18,Female,Computer Engineering,3rd,6.2,82.1,60.8,60.2,59.5,6.4,4.7,0,4,Low,Good,School,No,No,83.8
STU106094,23,Female,Information Technology,1st,3.3,62.9,49.5,55.4,65.4,8.1,3,2,4,Medium,Average,Diploma,Yes,No,59.9
STU106095,17,Female,Mechanical Engineering,2nd,5.8,75.3,59.6,45.5,95.1,6.9,7.1,0,4,Low,Average,Graduate,No,Yes,81.3
STU106096,21,Male,Data Science,4th,5,67.2,68.1,74.9,100,7.1,7.1,4.8,4,High,Good,Postgraduate,Yes,No,90.1
STU106097,22,Female,Data Science,1st,4.7,81.1,55.5,77.8,64.9,5.6,3.5,2,5,Low,Average,Graduate,No,No,79.6
STU106098,22,Male,Civil Engineering,1st,2.3,89.1,75.6,57.8,63.6,7.7,6.1,1.1,8,Low,Good,Diploma,No,Yes,70.9
STU106099,18,Female,Data Science,3rd,5.1,65.4,56.3,60.8,83.4,6.7,4.3,0,5,Low,Good,Graduate,No,Yes,83.1
STU106100,20,Other,Information Technology,2nd,5.2,86.7,45.1,73.2,72.1,4.9,5.9,3.4,3,Medium,Good,Postgraduate,No,Yes,75.7
STU106101,18,Female,Data Science,2nd,5,80.4,60.5,72.3,60.9,7.6,8,3.1,1,Medium,Good,Diploma,No,Yes,78.2
STU106102,17,Male,Data Science,2nd,5.6,86.2,70.4,87.5,76.9,7.1,6.1,2.2,5,Low,Average,School,No,No,84.6
STU106103,23,Male,Civil Engineering,1st,6.2,75.1,51.6,89,80.7,6.4,4,2.4,6,Medium,Good,Graduate,No,Yes,89.6
STU106104,19,Female,Information Technology,1st,2.6,86.4,56.5,62,66.6,6.4,4.1,1.2,6,Medium,Good,School,No,No,74.3
STU106105,19,Female,Computer Engineering,4th,4.4,69.7,59.8,71,67,5.6,9.2,1.3,8,Medium,Average,Postgraduate,No,No,77.2
STU106106,23,Female,Data Science,1st,5.8,,61.5,57,94,8.1,7.8,4.3,3,Low,Average,Postgraduate,No,No,76.8
STU106107,20,Female,Data Science,2nd,4.3,60.6,71.9,94.5,58.5,7.6,4.3,1.9,6,Low,Poor,School,No,Yes,84.1
STU106108,22,Male,Data Science,4th,6.7,72,76.3,76,62.4,5.6,5,3,2,Low,Poor,Graduate,No,Yes,66.3
STU106109,20,Female,Mechanical Engineering,4th,5,58.6,61.8,86.9,63.5,6.9,4.5,1.9,5,High,Poor,Graduate,Yes,Yes,78
STU106110,22,Female,Information Technology,1st,0.9,96.6,54.5,66.6,93.8,6,5.6,2.2,6,Low,Average,School,No,Yes,75.8
STU106111,22,Female,Data Science,3rd,6.5,77,69.8,87.3,42.3,5.4,6.8,5.6,1,High,Good,Graduate,No,No,85.2
STU106112,19,Male,Mechanical Engineering,3rd,4.6,89,74.7,83.2,81.5,8.5,6.2,4.5,4,Medium,Average,Graduate,No,Yes,84.9
STU106113,20,Female,Computer Engineering,3rd,1.3,87.4,89,91.2,69.6,6.4,6.6,3.5,4,Medium,Good,Postgraduate,Yes,Yes,86.4
STU106114,18,Male,Computer Engineering,4th,4.3,78.1,82.9,51.8,95.4,5.9,3.8,2.4,7,High,Average,Diploma,Yes,No,84.7
STU106115,22,Female,Civil Engineering,2nd,2.3,100,51.6,73.1,75,5.5,5.4,3.7,1,Low,Average,Diploma,Yes,No,68.4
STU106116,21,Female,Civil Engineering,1st,6.3,100,66.2,88.5,39.9,6.5,6.9,0,3,Medium,Good,School,No,No,92.6
STU106117,21,Male,Civil Engineering,2nd,4.7,94.7,73.9,58,92.6,4.5,8.2,2.4,6,Low,Average,Graduate,No,Yes,84.9
STU106118,18,Male,Mechanical Engineering,3rd,3,67.1,56.9,79.8,66.7,6.6,1,1.4,2,High,Good,School,No,No,76.3
STU106119,21,Female,Computer Engineering,3rd,6.4,95.2,63.4,80.6,41.4,8.1,6.1,3.5,5,Low,Good,Graduate,No,Yes,73.8
STU106120,17,Female,Civil Engineering,1st,5.7,57,76.8,82.5,64.3,7.8,7.6,3.7,5,Medium,Average,Graduate,No,No,89.1
STU106121,22,Male,Electronics,1st,4.3,94.8,71.2,77,70.5,7.3,1.2,4.2,1,Low,Average,Graduate,Yes,No,76.6
STU106122,18,Male,Civil Engineering,4th,2.3,47.3,68,81.3,55.3,9.4,7.9,2.4,6,Medium,Good,Postgraduate,No,No,65.2
STU106123,20,Female,Computer Engineering,1st,3.1,74.2,59.5,78.5,48.6,7.1,9.6,2.4,4,High,Good,Postgraduate,No,Yes,60.3
STU106124,22,Female,Electronics,2nd,3.1,92.5,49.2,89.8,74.2,5.8,5.6,3.4,2,Medium,Poor,Postgraduate,Yes,No,77
STU106125,18,Male,Mechanical Engineering,4th,6.3,82.6,63.9,61.2,52.6,7.7,6.3,4.4,3,High,Good,Graduate,No,Yes,86.7
